SMILES,CID,CID (canonical),CID (old format),Postera Link,InChIKey,Submission Creator,Submission Rationale,Submission Notes,Submission Fragments,Structure ID,Fragalysis Link,Enamine - REAL Space,Enamine - Extended REAL Space,Enamine - SCR,Enamine - BB,Mcule,Mcule Ultimate,In Molport or Mcule,In eMolecules,Ordered,Made,Assayed,MW,cLogP,TPSA,Rotatable Bonds,Fraction sp3,HBA,HBD,Covalent Fragment,Covalent Warhead,Acrylamide,Acrylamide Adduct,Chloroacetamide,Chloroacetamide Adduct,Vinylsulfonamide,Vinylsulfonamide Adduct,Nitrile,Nitrile Adduct,r_inhibition_at_20_uM,r_inhibition_at_50_uM,r_avg_IC50,f_inhibition_at_20_uM,f_inhibition_at_50_uM,f_avg_IC50,f_avg_pIC50,relative_solubility_at_20_uM,relative_solubility_at_100_uM,trypsin_IC50,NMR_std_ratio,series,Order Date,Maker,Shipment Date,inspired_by
O=C(Nc1cncs1)C1COc2c(F)c(Cl)cc(Cl)c21,JUL-TUD-06b2044f-76,JUL-TUD-06b2044f-76,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/76,FYSWDYQXCRMMEH-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,331.96,3.7,51.22,2,0.17,4,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,3-aminopyridine-like,,,,
COc1cc(Cl)c(Cl)c2c1N(C(=O)Nc1cncc3ccc(C4CC4)cc13)CC2,JUL-TUD-06b2044f-77,JUL-TUD-06b2044f-77,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/77,MJZCPZFLMJWFTJ-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,427.09,6.02,54.46,3,0.27,3,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,3-aminopyridine-like,,,,
COc1cc(Cl)c(Cl)cc1CN1CCC(Cc2cccnc2)C1=O,JUL-TUD-06b2044f-78,JUL-TUD-06b2044f-78,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/78,QWIKMPDKHONMBV-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,364.07,3.99,42.43,5,0.33,3,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
O=C1C(c2ccc(Cl)c(Cl)c2)CCN1c1cnnnc1,JUL-TUD-06b2044f-79,JUL-TUD-06b2044f-79,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/79,LBDMTFPHFRWXNS-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,308.02,2.7,58.98,2,0.23,4,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,3-aminopyridine-like,,,,
COc1cc2cncc(C(=O)NCc3cc(Cl)cc(Cl)c3)c2cc1OC,JUL-TUD-06b2044f-80,JUL-TUD-06b2044f-80,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/80,IDCGHRYGWDIGQE-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,390.05,4.49,60.45,5,0.16,4,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
COc1ncncc1N1CCN(Cc2cc(Cl)cc(Cl)c2OC)C1=O,JUL-TUD-06b2044f-81,JUL-TUD-06b2044f-81,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/81,HGVKIMKDWVPDAG-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,382.06,3.24,67.79,5,0.31,5,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
O=C(Cn1ncc2cccnc21)NCc1cc(F)c(Cl)cc1Cl,JUL-TUD-06b2044f-82,JUL-TUD-06b2044f-82,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/82,KGLSJJTVSLEOJH-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,352.03,3.19,59.81,4,0.13,4,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
Cc1cc(Cl)c(Cl)cc1C(=O)N1CCCC1(C)C(=O)Nc1cncc2ccccc12,JUL-TUD-06b2044f-83,JUL-TUD-06b2044f-83,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/83,AQHHUQLZNQBALN-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,441.1,5.48,62.3,3,0.26,3,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,Ugi,,,,
Cc1ccnn1-c1cc(Cl)cc(Cl)c1OCC(=O)Nc1cncc2cnccc12,JUL-TUD-06b2044f-84,JUL-TUD-06b2044f-84,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/84,QVCYVDAZEPABMK-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,427.06,4.45,81.93,5,0.1,6,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
O=C(Cn1cncn1)N1CCN(Cc2ccc(Cl)c(Cl)c2)CC1,JUL-TUD-06b2044f-85,JUL-TUD-06b2044f-85,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/85,DSQAKWKNKNZXBN-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,353.08,1.93,54.26,4,0.4,5,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
O=C(Cc1cc(Cl)c(F)cc1Cl)Nc1cnnn1CC1CC1,JUL-TUD-06b2044f-86,JUL-TUD-06b2044f-86,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/86,RIINTRBWCZCXQY-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,342.05,3.32,59.81,5,0.36,4,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,3-aminopyridine-like,,,,
O=C(Nc1cncn1CC1CC1)C1COc2ccc(Cl)c(Cl)c21,JUL-TUD-06b2044f-87,JUL-TUD-06b2044f-87,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/87,WTSHFSCHAMUQPO-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,351.05,3.71,56.15,4,0.38,4,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,3-aminopyridine-like,,,,
Cc1nnc2cncc(NC(=O)C3COc4ccc(Cl)c(Cl)c43)n12,JUL-TUD-06b2044f-88,JUL-TUD-06b2044f-88,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/88,WZYNOZZVDGTKCS-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,363.03,2.85,81.41,2,0.2,6,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,3-aminopyridine-like,,,,
O=C1N(CCC2CCc3cc(Cl)c(Cl)cc3C2)CCN1c1cncc2ccccc12,JUL-TUD-06b2044f-89,JUL-TUD-06b2044f-89,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/89,OZTLQPHCJVJQSG-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,439.12,5.98,36.44,4,0.33,2,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
Cn1cc(N(Cc2cccnc2)C(=O)C2CCOc3cc(F)c(Cl)cc32)cn1,JUL-TUD-06b2044f-90,JUL-TUD-06b2044f-90,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/90,MROUZLYKQWRMEO-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,400.11,3.71,60.25,4,0.25,5,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,3-aminopyridine-like,,,,
N#Cc1ccc(CN2CCN(c3cncnc3)C2=O)c(Cl)c1,JUL-TUD-06b2044f-91,JUL-TUD-06b2044f-91,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/91,KNYIRXIVSUEVKE-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,313.07,2.44,73.12,3,0.2,4,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
Cn1cnc2c(N3CCN(Cc4cc(Cl)c(Cl)cc4F)C3=O)cncc21,JUL-TUD-06b2044f-92,JUL-TUD-06b2044f-92,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/92,QBXSWFBRWBVALS-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,393.06,3.86,54.26,3,0.24,4,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
Cn1ncc2c(NC(=O)C3Cc4c(ccc(Cl)c4Cl)O3)cncc21,JUL-TUD-06b2044f-93,JUL-TUD-06b2044f-93,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/93,JRIOLSJZBGVUCK-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,362.03,3.22,69.04,2,0.19,5,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
Cn1nncc1NC(=O)Cc1c(Cl)ccc(Cl)c1OCC1CCO1,JUL-TUD-06b2044f-94,JUL-TUD-06b2044f-94,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/94,CNGKYZDGWOQIRG-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,370.06,2.47,78.27,6,0.4,6,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,3-aminopyridine-like,,,,
